,Iteration,AUC_LB_test,AUC_test,AUC_UB_test,Accuracy_test,F1_test,MCC_test,AUC_LB_validation,AUC_validation,AUC_UB_validation,Accuracy_validation,F1_validation,MCC_validation
0,9,0.7146877051241792,0.818785578747628,0.9228834523710768,0.7384615384615385,0.679245283018868,0.4887130638501451,0.8026558331704287,0.8548653455284553,0.9070748578864819,0.8394160583941606,0.6901408450704226,0.5982536073023758
0,8,0.6916610785749049,0.7988614800759014,0.9060618815768979,0.7384615384615385,0.7017543859649122,0.477845682086464,0.7976283493520946,0.8473201924978575,0.8970120356436204,0.8102189781021898,0.6231884057971014,0.5046690363549667
0,7,0.7578876540782773,0.8510436432637573,0.9441996324492372,0.7230769230769231,0.7,0.444237648822702,0.8136518784807383,0.859873487348735,0.9060950962167318,0.8175182481751825,0.6031746031746033,0.4963223118976543
0,6,0.7449682721605513,0.8406072106261858,0.9362461490918204,0.7692307692307693,0.7368421052631579,0.5407201139399461,0.7959700860910272,0.8435672514619883,0.8911644168329494,0.7956204379562044,0.6,0.46718683713952763
0,5,0.7227577565461815,0.823529411764706,0.9243010669832304,0.7538461538461538,0.7419354838709677,0.5066413662239089,0.8397661556183565,0.8849942889777269,0.9302224223370973,0.8503649635036497,0.7050359712230215,0.6051070055166354
0,4,0.7950047354229623,0.8776091081593927,0.9602134808958231,0.8,0.7796610169491526,0.6000222534757969,0.7805619081454223,0.8298604708341015,0.8791590335227808,0.7737226277372263,0.581081081081081,0.4453532479387246
0,3,0.7771096304347662,0.8662239089184062,0.9553381874020461,0.7384615384615385,0.7017543859649122,0.477845682086464,0.8565142280027364,0.8933706816059759,0.9302271352092154,0.8321167883211679,0.7160493827160493,0.5987608580517586
0,2,0.7021134452006416,0.8092979127134724,0.9164823802263032,0.6615384615384615,0.5925925925925926,0.3240700409568569,0.801209019462398,0.8497445278496184,0.8982800362368388,0.8211678832116789,0.652482269503546,0.5527654059499966
0,1,0.7136324661161142,0.8206831119544592,0.9277337577928042,0.7230769230769231,0.689655172413793,0.44523265049614974,0.8349375076059583,0.8774539363484088,0.9199703650908594,0.8321167883211679,0.6567164179104478,0.55459895621217
0,0,0.7574839464361579,0.8519924098671726,0.9465008732981873,0.7384615384615385,0.6909090909090909,0.4821294245641048,0.8068160707378933,0.854188144329897,0.9015602179219007,0.8248175182481752,0.6521739130434782,0.5514924978886379
