,Iteration,AUC_LB_test,AUC_test,AUC_UB_test,Accuracy_test,F1_test,MCC_test,AUC_LB_validation,AUC_validation,AUC_UB_validation,Accuracy_validation,F1_validation,MCC_validation
0,9,0.7897449481658357,0.8823529411764707,0.9765339804222877,0.8153846153846154,0.7692307692307692,0.6576402802678499,0.8687763693879385,0.9057879438898017,0.9427995183916649,0.8618181818181818,0.7450980392156863,0.6573894002166087
0,8,0.8060804342519923,0.8889943074003795,0.9748957328785588,0.8307692307692308,0.7924528301886793,0.6981799174515237,0.8595643361990785,0.8964564564564564,0.9350861829287882,0.8436363636363636,0.7393939393939395,0.6343539271612535
0,7,0.7573340238393462,0.8595825426944971,0.9618310615496479,0.8,0.7547169811320754,0.6232502388407515,0.8424989228444468,0.8835628851032984,0.92462684736215,0.84,0.7411764705882353,0.6272114396962198
0,6,0.8257538349247286,0.9003795066413661,0.9830973614267932,0.8461538461538461,0.8214285714285714,0.7105755943916403,0.8728545640669011,0.9128454389826364,0.9528363138983716,0.8690909090909091,0.7840909090909092,0.6903190065571075
0,5,0.8619596733359758,0.9250474383301709,0.988135203324366,0.8615384615384616,0.8474576271186439,0.7244287813096941,0.8594652826340555,0.8984865263935032,0.9375180485014614,0.850909090909091,0.7425149700598802,0.6419362080591958
0,4,0.8201619414067745,0.8956356736242884,0.9778803205046704,0.8307692307692308,0.8135593220338982,0.6736064872728633,0.8918548376597166,0.9235209235209234,0.9551870093821302,0.8545454545454545,0.7297297297297298,0.6314216961805523
0,3,0.7900778030956193,0.883301707779886,0.9765256124641528,0.8461538461538461,0.8148148148148149,0.7105755943916403,0.8647700112021586,0.9015705128205128,0.9383710144388671,0.8472727272727273,0.7162162162162162,0.6164624435634485
0,2,0.8323273384999508,0.905123339658444,0.9825209887271761,0.8461538461538461,0.819672131147541,0.72350563961671,0.8087943843719163,0.8553130349718758,0.9035384551147057,0.8145454545454546,0.6941176470588235,0.5607043699099274
0,1,0.7635720740734079,0.8576850094876661,0.9595139411134124,0.8153846153846154,0.7777777777777777,0.6461580021525097,0.8640831823800867,0.901355421686747,0.9386276609934072,0.8363636363636363,0.7305389221556886,0.613074165195811
0,0,0.7819638368998605,0.8700189753320683,0.9682350771820236,0.8307692307692308,0.7999999999999999,0.6839979971509204,0.8344040657415427,0.8777495769881557,0.9210950882347687,0.8581818181818182,0.7236842105263159,0.6348981763335306
