,Iteration,AUC_LB_test,AUC_test,AUC_UB_test,Accuracy_test,F1_test,MCC_test,AUC_LB_validation,AUC_validation,AUC_UB_validation,Accuracy_validation,F1_validation,MCC_validation
0,9,0.6066375733466647,0.7305502846299811,0.8544629959132974,0.676923076923077,0.6865671641791045,0.3613005770467898,0.7329888285289128,0.7900922532541389,0.847195677979365,0.6690909090909091,0.588235294117647,0.3744651984669631
0,8,0.4959670517677536,0.635673624288425,0.7753801968090964,0.5692307692307692,0.2631578947368421,0.16509747577712403,0.733677699873748,0.792912912912913,0.852148125952078,0.7672727272727272,0.6097560975609757,0.45053156904841996
0,7,0.6534370450491833,0.7741935483870966,0.89495005172501,0.7230769230769231,0.7428571428571428,0.46527079571576757,0.7366529680056532,0.7938262655551527,0.8509995631046522,0.7090909090909091,0.6428571428571428,0.4401252040105203
0,6,0.5800631959452214,0.7092030360531308,0.8383428761610403,0.6615384615384615,0.6071428571428571,0.32143534826144193,0.7227765092640067,0.7799278552213254,0.837079201178644,0.7454545454545455,0.6464646464646465,0.46032291866890274
0,5,0.5129949818975238,0.6527514231499051,0.7925078644022864,0.6615384615384615,0.65625,0.32417076173977877,0.7283150344376494,0.7838070628768304,0.8392990913160114,0.6290909090909091,0.5952380952380952,0.37021832056431986
0,4,0.6577710609852855,0.7732447817836813,0.8887185025820771,0.7076923076923077,0.7246376811594202,0.4298466409757644,0.7350577188361923,0.7919454283090648,0.8488331377819373,0.7454545454545455,0.6153846153846153,0.44342202660886976
0,3,0.7417006274175667,0.8415559772296014,0.9414113270416361,0.7846153846153846,0.7586206896551724,0.5702439778492803,0.7113851182013741,0.7737820512820511,0.8361789843627282,0.7490909090909091,0.5868263473053892,0.4078623056047552
0,2,0.6911254378215332,0.8007590132827326,0.9103925887439319,0.7538461538461538,0.7419354838709677,0.5066413662239089,0.6732341882122084,0.73514306676449,0.7970519453167717,0.68,0.588785046728972,0.35794118027050226
0,1,0.5526037554267527,0.6850094876660341,0.8174152199053155,0.5846153846153846,0.425531914893617,0.16941130349926678,0.6149682544269922,0.6819151606425703,0.7488620668581484,0.6836363636363636,0.44585987261146504,0.22622985926726102
0,0,0.5955343922015706,0.7229601518026564,0.8503859114037422,0.6923076923076923,0.6774193548387096,0.38330170777988615,0.7164830817489698,0.7785370298060653,0.8405909778631608,0.6254545454545455,0.5654008438818565,0.35777079990780725
