,Iteration,AUC_LB_test,AUC_test,AUC_UB_test,Accuracy_test,F1_test,MCC_test,AUC_LB_validation,AUC_validation,AUC_UB_validation,Accuracy_validation,F1_validation,MCC_validation
0,9,0.7504241786168,0.8462998102466793,0.9421754418765587,0.7538461538461538,0.7575757575757576,0.5133089124271282,0.8108592909740012,0.8587135094148869,0.9065677278557726,0.8036363636363636,0.7,0.5606395236551824
0,8,0.72851845258375,0.8273244781783683,0.9261305037729866,0.6923076923076923,0.7142857142857142,0.40239636386228544,0.7871907616189472,0.8364564564564564,0.8857221512939656,0.7854545454545454,0.6974358974358975,0.5365565533583189
0,7,0.7864760754053061,0.8738140417457306,0.9611520080861552,0.7846153846153846,0.8,0.5910196594227318,0.781099470711803,0.8329708831702307,0.8848422956286585,0.7854545454545454,0.694300518134715,0.5343868620790674
0,6,0.7983186675566625,0.8804554079696395,0.9625921483826165,0.7692307692307693,0.782608695652174,0.554857968328895,0.791028491541703,0.8398752751283933,0.8887220587150837,0.7454545454545455,0.6634615384615384,0.4839074503663404
0,5,0.7388598108921243,0.8368121442125237,0.9347644775329231,0.7384615384615385,0.746268656716418,0.48522953487286546,0.7866440264994872,0.8394241417497231,0.8922042569999591,0.7345454545454545,0.6331658291457286,0.4409979387283291
0,4,0.792037918731592,0.8766603415559772,0.9612827643803623,0.7076923076923077,0.7466666666666666,0.4620708286627728,0.8290252642772601,0.8728846910665093,0.9167441178557586,0.7745454545454545,0.6630434782608694,0.5156201952574945
0,3,0.7680433002149761,0.8614800759013282,0.9549168515876804,0.7538461538461538,0.7575757575757576,0.5133089124271282,0.7831614527981918,0.8368589743589744,0.8905564959197569,0.7818181818181819,0.6739130434782609,0.5241278291736018
0,2,0.7565052590094092,0.8491461100569259,0.9417869611044425,0.7846153846153846,0.7812499999999999,0.5706163700799615,0.776213735672481,0.8255074590364393,0.8748011824003976,0.7636363636363637,0.6632124352331606,0.4894468300980301
0,1,0.7366715206286597,0.8349146110056928,0.9331577013827258,0.7692307692307693,0.7692307692307693,0.5417457305502846,0.8079135844830523,0.8550451807228916,0.9021767769627309,0.7818181818181819,0.6907216494845362,0.5408550079512637
0,0,0.6682087316898345,0.7827324478178367,0.8972561639458388,0.6307692307692307,0.6842105263157895,0.30288687595323455,0.798012837349164,0.8484966809839908,0.8989805246188176,0.7672727272727272,0.6559139784946236,0.5016351449986943
