,Iteration,AUC_LB_test,AUC_test,AUC_UB_test,Accuracy_test,F1_test,MCC_test,AUC_LB_validation,AUC_validation,AUC_UB_validation,Accuracy_validation,F1_validation,MCC_validation
0,9,0.707228711649805,0.8197343453510436,0.9322399790522822,0.5230769230769231,0.0,,0.7435305075322892,0.8009615384615384,0.8583925693907876,0.7127272727272728,0.02469135802469136,0.09431853159088013
0,8,0.738741273032613,0.8358633776091083,0.9329854821856036,0.7692307692307693,0.6938775510204082,0.5792710698708522,0.7836710899348313,0.8349909584086799,0.8863108268825285,0.7890909090909091,0.5671641791044777,0.44601698929567374
0,7,0.6930847053392782,0.8007590132827326,0.9084333212261869,0.6615384615384615,0.4761904761904761,0.39052150244675105,0.8124825098641693,0.856706556968337,0.9009306040725047,0.7963636363636364,0.611111111111111,0.4907423285053019
0,6,0.6722478481306947,0.7903225806451611,0.9083973131596276,0.5384615384615384,0.0625,0.1309087345221607,0.7681703061507043,0.8202856387199152,0.8724009712891262,0.7381818181818182,0.14285714285714285,0.1833300937137479
0,5,0.6387190928480229,0.7609108159392789,0.8831025390305349,0.676923076923077,0.5882352941176471,0.3644909863166043,0.7715295144128447,0.8214962719575384,0.8714630295022321,0.7636363636363637,0.563758389261745,0.40778497216520554
0,4,0.6110317299126069,0.7381404174573055,0.8652491050020041,0.6,0.4347826086956521,0.20807542543317484,0.7992482823221673,0.8476593493784713,0.8960704164347754,0.7963636363636364,0.5692307692307693,0.4518911975929239
0,3,0.7798393927052063,0.8738140417457306,0.967788690786255,0.5384615384615384,0.0625,0.1309087345221607,0.7712455187513976,0.8225386996904025,0.8738318806294074,0.7054545454545454,0.10989010989010989,0.1694252280718699
0,2,0.7140532430465274,0.8282732447817837,0.9424932465170399,0.5846153846153846,0.2285714285714286,0.2681783347868999,0.7414494966187615,0.8010666666666666,0.8606838367145717,0.7672727272727272,0.2558139534883721,0.3333333333333333
0,1,0.6534879922369992,0.7741935483870966,0.8948991045371941,0.5384615384615384,0.0625,0.1309087345221607,0.7576671149785394,0.8105418851687508,0.8634166553589622,0.7345454545454545,0.026666666666666665,0.09956504341083898
0,0,0.692282499610885,0.7988614800759014,0.9054404605409179,0.6307692307692307,0.4285714285714286,0.3083729663333568,0.7658352096018933,0.8179995138551288,0.8701638181083643,0.730909090909091,0.421875,0.3139749298442686
