,Iteration,AUC_LB_test,AUC_test,AUC_UB_test,Accuracy_test,F1_test,MCC_test,AUC_LB_validation,AUC_validation,AUC_UB_validation,Accuracy_validation,F1_validation,MCC_validation
0,9,0.7507066907518851,0.8444022770398482,0.9380978633278112,0.7230769230769231,0.7,0.444237648822702,0.8106191194526751,0.8578062248995983,0.9049933303465216,0.7890909090909091,0.6666666666666666,0.5140494336209808
0,8,0.7476339728933209,0.8425047438330172,0.9373755147727135,0.7538461538461538,0.7575757575757576,0.5133089124271282,0.8256020617210635,0.8690148235602781,0.9124275853994928,0.8145454545454546,0.6751592356687898,0.545649627951414
0,7,0.7517321585516075,0.8462998102466793,0.9408674619417512,0.7230769230769231,0.7352941176470588,0.45743323311233,0.8291159781142358,0.8722648479681728,0.9154137178221099,0.8218181818181818,0.6666666666666666,0.5488638510851142
0,6,0.7230974631906689,0.8244781783681213,0.9258588935455737,0.676923076923077,0.6769230769230768,0.3567362428842505,0.797280058872319,0.8457711442786069,0.8942622296848948,0.7927272727272727,0.5957446808510638,0.4578616207650377
0,5,0.7270080239841378,0.8254269449715369,0.923845865958936,0.7230769230769231,0.71875,0.4473935659098701,0.840163343775593,0.882883493828835,0.925603643882077,0.8181818181818182,0.6428571428571429,0.5220686264597723
0,4,0.7192125148350453,0.8206831119544592,0.9221537090738731,0.7230769230769231,0.7096774193548389,0.4449715370018975,0.8052530467806568,0.8534615384615384,0.90167003014242,0.8109090909090909,0.6533333333333333,0.5263350754341479
0,3,0.718546871605917,0.8206831119544592,0.9228193523030014,0.7076923076923077,0.6666666666666667,0.41497125023298187,0.8237920766948272,0.8671001458434613,0.9104082149920953,0.8072727272727273,0.6580645161290323,0.5367918524355821
0,2,0.7258833259169609,0.8263757115749525,0.926868097232944,0.7538461538461538,0.7647058823529411,0.5196364970292786,0.8328504207527959,0.8754916587549166,0.9181328967570374,0.8036363636363636,0.6447368421052632,0.51010902806635
0,1,0.7382368446521942,0.8349146110056928,0.9315923773591913,0.7230769230769231,0.71875,0.4473935659098701,0.8133939833401092,0.8645952927669346,0.91579660219376,0.8327272727272728,0.6666666666666667,0.5555571942366465
0,0,0.6674890820268198,0.7789373814041746,0.8903856807815294,0.676923076923077,0.6557377049180327,0.3517116622185878,0.8688568099357727,0.9054346442662594,0.9420124785967461,0.8181818181818182,0.7023809523809522,0.5724876575473641
