,Iteration,AUC_LB_test,AUC_test,AUC_UB_test,Accuracy_test,F1_test,MCC_test,AUC_LB_validation,AUC_validation,AUC_UB_validation,Accuracy_validation,F1_validation,MCC_validation
0,9,0.7871278042002261,0.8747628083491462,0.9623978124980663,0.5846153846153846,0.6966292134831461,0.33172363188551773,0.6641128667652663,0.7104333446085617,0.7567538224518571,0.4302554027504912,0.5,0.24264618197877666
0,8,0.80773408736494,0.8889943074003795,0.9702545274358191,0.6,0.7045454545454546,0.35772472134895833,0.6861368467031372,0.7322321193670838,0.7783273920310303,0.45579567779960706,0.5079928952042629,0.2564279115981775
0,7,0.7749939826702957,0.8662239089184062,0.9574538351665166,0.5692307692307692,0.688888888888889,0.30450260178939437,0.6686823733323414,0.7158266621565754,0.7629709509808095,0.45972495088408644,0.5098039215686274,0.26075287931335833
0,6,0.8092852139419928,0.8918406072106261,0.9743960004792593,0.5846153846153846,0.6966292134831461,0.33172363188551773,0.6973058774591504,0.7425489532829705,0.7877920291067907,0.41846758349705304,0.4948805460750853,0.22928687232557965
0,5,0.7690970664258014,0.8595825426944971,0.9500680189631927,0.5692307692307692,0.688888888888889,0.30450260178939437,0.6635651479933384,0.7121434209042733,0.7607216938152082,0.36738703339882123,0.4738562091503268,0.16516983500373647
0,4,0.802629826552168,0.883301707779886,0.9639735890076041,0.5692307692307692,0.688888888888889,0.30450260178939437,0.6624668188985096,0.7098132070507761,0.7571595952030427,0.444007858546169,0.49733570159857915,0.22277381439057828
0,3,0.8044823470368285,0.886148007590133,0.9678136681434375,0.5384615384615384,0.673913043478261,0.24451554054099697,0.6632430462590585,0.7104615326793701,0.7576800190996816,0.35952848722986247,0.4741935483870968,0.17580250625600202
0,2,0.8280876181385683,0.9060721062618596,0.9840565943851509,0.47692307692307695,0.6458333333333334,,0.6455808554988751,0.6952775585372271,0.744974261575579,0.2888015717092338,0.4481707317073171,
0,1,0.4918808861640454,0.6290322580645161,0.7661836299649869,0.47692307692307695,0.6458333333333334,,0.5302098923525845,0.5808433870785883,0.631476881804592,0.2888015717092338,0.4481707317073171,
0,0,0.8117787414032843,0.8899430740037951,0.9681074066043059,0.5076923076923077,0.6595744680851063,0.17013204077378394,0.6575052607914289,0.7044574735971736,0.7514096864029183,0.30844793713163066,0.45510835913312697,0.09020988086977526
