,Iteration,AUC_LB_test,AUC_test,AUC_UB_test,Accuracy_test,F1_test,MCC_test,AUC_LB_validation,AUC_validation,AUC_UB_validation,Accuracy_validation,F1_validation,MCC_validation
0,9,0.7739516860856521,0.8633776091081594,0.9528035321306667,0.7384615384615385,0.7733333333333332,0.527936188011633,0.7770065569090662,0.8275250672536072,0.8780435775981482,0.6981818181818182,0.6437768240343348,0.4514189870898168
0,8,0.8463673805904336,0.9165085388994308,0.9866496972084281,0.6923076923076923,0.7435897435897436,0.45325048977097765,0.8469491802913978,0.8862889983579638,0.9256288164245299,0.72,0.641860465116279,0.5225170146197481
0,7,0.7887478717628358,0.8738140417457306,0.9588802117286255,0.6923076923076923,0.7435897435897436,0.45325048977097765,0.8241219914251662,0.8682277318640954,0.9123334723030246,0.6836363636363636,0.6200873362445415,0.46324418719160126
0,6,0.796539830245905,0.8776091081593927,0.9586783860728805,0.7538461538461538,0.7837837837837838,0.552806580420656,0.8473693907962834,0.8882051282051281,0.9290408656139728,0.6654545454545454,0.6198347107438017,0.4535792003238154
0,5,0.7793769488519428,0.8662239089184062,0.9530708689848696,0.7230769230769231,0.763157894736842,0.5031002346341862,0.816256707745925,0.8609520173094055,0.9056473268728861,0.7090909090909091,0.6428571428571429,0.477106054962347
0,4,0.8055761068272833,0.8842504743833016,0.9629248419393199,0.7076923076923077,0.7532467532467533,0.4782298318307349,0.8006375531794441,0.8473042109405746,0.8939708687017052,0.6727272727272727,0.6017699115044247,0.4271709299849283
0,3,0.7558769064640752,0.8500948766603417,0.9443128468566081,0.6461538461538462,0.6933333333333334,0.3303401099650525,0.7728063252990258,0.826118326118326,0.8794303269376262,0.6290909090909091,0.5641025641025641,0.3606413303676797
0,2,0.8011835953425933,0.883301707779886,0.9654198202171788,0.8307692307692308,0.8405797101449276,0.6798692956820256,0.8107329895951908,0.8575878688139178,0.9044427480326448,0.7090909090909091,0.6747967479674798,0.4786606403750934
0,1,0.7738565512554487,0.8614800759013282,0.9491036005472078,0.7230769230769231,0.763157894736842,0.5031002346341862,0.8294326824212607,0.8709825528007347,0.9125324231802087,0.72,0.6451612903225806,0.4989701327891659
0,0,0.8290199020150408,0.9022770398481975,0.9755341776813542,0.7076923076923077,0.7532467532467533,0.4782298318307349,0.8172895015460219,0.8628780686287807,0.9084666357115395,0.6727272727272727,0.5833333333333334,0.4127384408432101
