,Iteration,AUC_LB_test,AUC_test,AUC_UB_test,Accuracy_test,F1_test,MCC_test,AUC_LB_validation,AUC_validation,AUC_UB_validation,Accuracy_validation,F1_validation,MCC_validation
0,9,0.6490318375279831,0.7656546489563568,0.8822774603847305,0.7230769230769231,0.71875,0.4473935659098701,0.746152527759973,0.7990339936414772,0.8519154595229814,0.6872727272727273,0.6386554621848739,0.4436001854068101
0,8,0.6845930575160128,0.7950664136622391,0.9055397698084653,0.676923076923077,0.7123287671232876,0.38452347367357936,0.7453889953740428,0.7978927203065134,0.850396445238984,0.5381818181818182,0.5243445692883896,0.3450334152305307
0,7,0.738165764339512,0.8358633776091083,0.9335609908787047,0.7230769230769231,0.7428571428571428,0.46527079571576757,0.7393619811323149,0.7936507936507937,0.8479396061692726,0.6181818181818182,0.5816733067729083,0.40791352709158313
0,6,0.7329206647967133,0.8349146110056928,0.9369085572146723,0.7538461538461538,0.7037037037037037,0.5173228176742486,0.6860669963253274,0.7442307692307691,0.8023945421362109,0.6909090909090909,0.6009389671361502,0.4054870117286751
0,5,0.593133689414396,0.723908918406072,0.8546841473977479,0.6923076923076923,0.6666666666666667,0.38227316990966415,0.7740443739513844,0.8244240804378261,0.8748037869242679,0.7090909090909091,0.6190476190476191,0.4316584902655096
0,4,0.7162054561963115,0.818785578747628,0.9213657012989446,0.7384615384615385,0.7017543859649122,0.477845682086464,0.7546186504543991,0.8099173553719008,0.8652160602894025,0.6981818181818182,0.5654450261780105,0.3629848018091564
0,3,0.7119951267650997,0.8159392789373815,0.9198834311096633,0.7384615384615385,0.7733333333333332,0.527936188011633,0.6669886646485709,0.7270759543486816,0.7871632440487922,0.5854545454545454,0.5511811023622047,0.34564951875067446
0,2,0.6880818955614852,0.7969639468690702,0.9058459981766552,0.6923076923076923,0.6774193548387096,0.38330170777988615,0.7468931703994102,0.8013400728811566,0.855786975362903,0.6981818181818182,0.6584362139917695,0.44728313469174247
0,1,0.7758873202538955,0.8681214421252371,0.9603555639965787,0.7692307692307693,0.782608695652174,0.554857968328895,0.7369529745834424,0.789584153220517,0.8422153318575916,0.6836363636363636,0.6027397260273972,0.42525416332972443
0,0,0.7165887474842138,0.8197343453510436,0.9228799432178735,0.7692307692307693,0.782608695652174,0.554857968328895,0.7489143274727262,0.8040824630408245,0.8592505986089228,0.6036363636363636,0.5622489959839356,0.3993968394281286
