,Iteration,AUC_LB_test,AUC_test,AUC_UB_test,Accuracy_test,F1_test,MCC_test,AUC_LB_validation,AUC_validation,AUC_UB_validation,Accuracy_validation,F1_validation,MCC_validation
0,9,0.7946543413873879,0.8766603415559772,0.9586663417245664,0.8,0.7450980392156863,0.6314421312245398,0.8637955365735398,0.9028843421426543,0.9419731477117689,0.8654545454545455,0.717557251908397,0.6302112780012099
0,8,0.7650766265115155,0.8576850094876661,0.9502933924638167,0.8,0.7547169811320754,0.6314421312245398,0.8801814008923022,0.9147507104107466,0.9500144915988029,0.8545454545454545,0.7142857142857143,0.6281837587994723
0,7,0.8171026884072399,0.8927893738140417,0.9684760592208435,0.8307692307692308,0.7931034482758621,0.6981799174515237,0.8721873876473604,0.9064167642847846,0.9406461409222088,0.8581818181818182,0.7346938775510203,0.6406483018013236
0,6,0.8555317260428176,0.9222011385199239,0.9888705509970303,0.8615384615384616,0.8524590163934426,0.7224347656381804,0.8208823743613489,0.8678885070637649,0.9148946397661808,0.8327272727272728,0.6891891891891893,0.5810118599418269
0,5,0.8028240184540119,0.8870967741935484,0.9713695299330849,0.8153846153846154,0.7931034482758621,0.648105840513641,0.8570806780444283,0.8966873842898705,0.9382383528832144,0.8545454545454545,0.7260273972602739,0.6282277819966063
0,4,0.7873346516364703,0.8738140417457306,0.9602934318549909,0.8153846153846154,0.7796610169491526,0.6461580021525097,0.8642719442520354,0.9005833738454059,0.9398576371892342,0.8581818181818182,0.7647058823529412,0.6659953474621626
0,3,0.8296334396451395,0.9032258064516129,0.9768181732580863,0.8307692307692308,0.7931034482758621,0.6839979971509204,0.8695551100820512,0.9045820433436533,0.9408570246621534,0.84,0.7283950617283951,0.6168948380723863
0,2,0.8320086535979778,0.9013282732447819,0.9711662125604456,0.8615384615384616,0.8301886792452831,0.7490929749178454,0.8673703759798783,0.9037151702786379,0.9405703882170463,0.8436363636363636,0.7272727272727272,0.6207540970643085
0,1,0.7849155587420052,0.8738140417457306,0.9631364536137071,0.8615384615384616,0.8301886792452831,0.7490929749178454,0.8478353729003455,0.8872163190345008,0.9265972651686561,0.84,0.6811594202898551,0.5832362663633021
0,0,0.8226695447415588,0.8984819734345352,0.9742944021275115,0.8153846153846154,0.7777777777777777,0.6576402802678499,0.8554682026142111,0.8944744744744745,0.9334807463347379,0.8363636363636363,0.7398843930635839,0.6218887004896942
