,Iteration,AUC_LB_test,AUC_test,AUC_UB_test,Accuracy_test,F1_test,MCC_test,AUC_LB_validation,AUC_validation,AUC_UB_validation,Accuracy_validation,F1_validation,MCC_validation
0,9,0.7872371612731306,0.872865275142315,0.9584933890114995,0.8153846153846154,0.8125,0.6322277721650071,0.7148468088291815,0.7617320986044085,0.8086173883796355,0.6836734693877551,0.682051282051282,0.3696122978179237
0,8,0.8430768504183646,0.9136622390891841,0.9842476277600036,0.8615384615384616,0.8571428571428571,0.7232230737059977,0.7436949714234218,0.7886322805738537,0.8335695897242856,0.7193877551020408,0.7150259067357513,0.4386439971880126
0,7,0.8010141294185168,0.8814041745730551,0.9617942197275934,0.7846153846153846,0.72,0.6053410289622156,0.7382954903788307,0.782854316359471,0.8274131423401113,0.6989795918367347,0.6793478260869565,0.40289414081531727
0,6,0.8332039633161221,0.9041745730550285,0.9751451827939348,0.7846153846153846,0.7741935483870968,0.5683111954459203,0.733610393272957,0.7793596161869004,0.8251088391008439,0.7142857142857143,0.7171717171717171,0.43224078684753464
0,5,0.783912374877754,0.8700189753320683,0.9561255757863826,0.8,0.7999999999999999,0.603415559772296,0.7656502082056775,0.8083455267558529,0.8510408453060283,0.75,0.7688679245283019,0.49727628979375776
0,4,0.8612309289780787,0.9259962049335863,0.9907614808890938,0.8461538461538461,0.8333333333333334,0.6920955644748533,0.7555469349197612,0.7987593504834883,0.8419717660472155,0.7219387755102041,0.7281795511221946,0.44381934972759307
0,3,0.790670404636399,0.8738140417457306,0.9569576788550622,0.7538461538461538,0.7500000000000001,0.5090049679949158,0.6987209876797589,0.7464376290950925,0.7941542705104261,0.6836734693877551,0.7181818181818183,0.3621076446391141
0,2,0.733288047398326,0.8330170777988614,0.9327461081993967,0.7384615384615385,0.746268656716418,0.48522953487286546,0.7438725608148521,0.7885962855877681,0.833320010360684,0.7397959183673469,0.7649769585253455,0.48362616436710454
0,1,0.8092775983947026,0.8870967741935484,0.9649159499923942,0.7846153846153846,0.7941176470588235,0.5818397609462272,0.7450553179083671,0.7892004695448025,0.8333456211812379,0.6964285714285714,0.7325842696629213,0.3929832090081712
0,0,0.7772917580888086,0.864326375711575,0.9513609933343414,0.7692307692307693,0.7692307692307693,0.5417457305502846,0.7279499915260742,0.7733103879849811,0.818670784443888,0.673469387755102,0.7037037037037038,0.368452090864235
