,Iteration,AUC_LB_test,AUC_test,AUC_UB_test,Accuracy_test,F1_test,MCC_test,AUC_LB_validation,AUC_validation,AUC_UB_validation,Accuracy_validation,F1_validation,MCC_validation
0,9,0.6613767143748311,0.7732447817836813,0.8851128491925314,0.6461538461538462,0.7160493827160493,0.37678522983845175,0.7890121309697364,0.826000539010915,0.8629889470520935,0.75049115913556,0.8095952023988007,0.44856998315809565
0,8,0.6614500283283196,0.7751423149905122,0.8888346016527049,0.6923076923076923,0.7435897435897436,0.45325048977097765,0.749667494898786,0.7891891891891892,0.8287108834795924,0.7269155206286837,0.78516228748068,0.41050536226837603
0,7,0.6381982595641169,0.7561669829222012,0.8741357062802855,0.6153846153846154,0.6987951807228916,0.3234215794076912,0.775805711889331,0.8124542124542126,0.8491027130190941,0.7269155206286837,0.7761674718196457,0.4292021275036639
0,6,0.6926098085418934,0.7988614800759014,0.9051131516099095,0.676923076923077,0.7407407407407407,0.4498928117474051,0.7959175222294633,0.8318528124493435,0.8677881026692237,0.7662082514734774,0.8155038759689922,0.5005677574819135
0,5,0.6558237152755712,0.7694497153700192,0.8830757154644672,0.6307692307692307,0.7142857142857144,0.374963947125019,0.7793942728255384,0.8170731707317074,0.8547520686378763,0.7662082514734774,0.8083735909822867,0.5096959504593986
0,4,0.6886946169755434,0.7960151802656547,0.903335743555766,0.6615384615384615,0.7249999999999999,0.4026268641605951,0.7596656177144584,0.7980891719745222,0.8365127262345861,0.7269155206286837,0.779714738510301,0.4205958583539691
0,3,0.6477387833834014,0.7628083491461101,0.8778779149088187,0.6153846153846154,0.6987951807228916,0.3234215794076912,0.8100071422824928,0.8440752147835956,0.8781432872846984,0.7779960707269156,0.8180354267310789,0.53340710598287
0,2,0.7061553258363288,0.8111954459203036,0.9162355660042784,0.6615384615384615,0.7179487179487178,0.38441571912818895,0.806733234286329,0.8421521035598706,0.8775709728334121,0.7760314341846758,0.819047619047619,0.5261694097816809
0,1,0.6708948039805657,0.7817836812144211,0.8926725584482765,0.6615384615384615,0.7317073170731707,0.42536030120013235,0.7784612681180826,0.8158536585365854,0.8532460489550883,0.7485265225933202,0.8,0.4678711192394068
0,0,0.7039874981413667,0.8092979127134724,0.9146083272855781,0.6307692307692307,0.7000000000000001,0.33112209320311237,0.773115773805958,0.8107928156159667,0.8484698574259755,0.7426326129666012,0.8012139605462822,0.44516716793195993
