,Iteration,AUC_LB_test,AUC_test,AUC_UB_test,Accuracy_test,F1_test,MCC_test,AUC_LB_validation,AUC_validation,AUC_UB_validation,Accuracy_validation,F1_validation,MCC_validation
0,9,0.8252351007963001,0.8989563567362427,0.9726776126761854,0.8615384615384616,0.8571428571428571,0.7232230737059977,0.8254355184297504,0.8593265732381082,0.8932176280464661,0.8113948919449901,0.8612716763005781,0.5830544463007235
0,8,0.8096917337389159,0.8908918406072105,0.974060543397483,0.8153846153846154,0.8125,0.6322277721650071,0.8088935691436694,0.8432599265932598,0.8776262840428501,0.7838899803536346,0.8353293413173654,0.5315386949027109
0,7,0.820185641168335,0.8946869070208728,0.9751226786962097,0.8153846153846154,0.8266666666666667,0.6596669067093532,0.8220666695701732,0.8553511705685618,0.8886356715669504,0.7956777996070727,0.8385093167701864,0.576370873534116
0,6,0.857824237308326,0.9222011385199239,0.9943908095479398,0.8769230769230769,0.8709677419354839,0.7533206831119544,0.8368068812659721,0.8690549521802561,0.90130302309454,0.8153241650294696,0.8549618320610687,0.6072479382877347
0,5,0.8604669545960909,0.9269449715370018,0.9934229884779128,0.8153846153846154,0.8181818181818182,0.636883280233659,0.8101529566243166,0.8453465982028241,0.8805402397813316,0.7858546168958742,0.8315301391035548,0.552609629076123
0,4,0.8551480114501385,0.9198292220113852,0.9846071894769057,0.8153846153846154,0.8285714285714285,0.6538940912762139,0.8084532996310856,0.8426098317818063,0.8767663639325269,0.787819253438114,0.8312499999999999,0.546502432154649
0,3,0.822758885389901,0.8984819734345352,0.977323906026385,0.8307692307692308,0.835820895522388,0.671122971611979,0.8424501569816758,0.8732695736748256,0.9040889903679754,0.8133595284872298,0.8513931888544891,0.6099644208543451
0,2,0.9006593310133191,0.9478178368121443,0.9949763426109695,0.8615384615384616,0.8656716417910448,0.7330874505250168,0.835965521501903,0.8680097087378641,0.9004701862101816,0.8192534381139489,0.8548895899053627,0.6170900509367634
0,1,0.8704054623279861,0.9335863377609109,0.9967672131938358,0.8307692307692308,0.8450704225352113,0.6915730220170417,0.8152995162278929,0.8488045571245186,0.8823095980211444,0.7838899803536346,0.82574568288854,0.5494282719508354
0,0,0.8368882124958975,0.9060721062618596,0.9797463197811719,0.8461538461538461,0.8529411764705881,0.7062462887801245,0.8144841759811563,0.8484198902205333,0.8827288932125815,0.787819253438114,0.8328358208955225,0.5487744631256463
