,Iteration,AUC_LB_test,AUC_test,AUC_UB_test,Accuracy_test,F1_test,MCC_test,AUC_LB_validation,AUC_validation,AUC_UB_validation,Accuracy_validation,F1_validation,MCC_validation
0,9,0.7348999261968673,0.8330170777988614,0.9311342294008554,0.5538461538461539,0.1714285714285714,0.14000486595492567,0.7614516419708086,0.8153927532398836,0.8693338645089586,0.7381818181818182,0.18181818181818182,0.18642924097990848
0,8,0.7159874627168313,0.8197343453510436,0.9234812279852559,0.6307692307692307,0.47826086956521735,0.2811830073421282,0.7469045553222765,0.800515736577625,0.8541269178329735,0.7563636363636363,0.464,0.3284774125316571
0,7,0.6459896533290204,0.7666034155597722,0.887217177790524,0.5230769230769231,0.0,,0.663090021067959,0.7318169796350171,0.8005439382020753,0.7418181818181818,0.14457831325301204,0.20989014722763563
0,6,0.7027164010356235,0.8168880455407969,0.9310596900459702,0.6307692307692307,0.3684210526315789,0.36382591884218074,0.7526740106120895,0.810367627611743,0.8680612446113964,0.7854545454545454,0.45871559633027525,0.3973609677124933
0,5,0.7221810600563777,0.8273244781783683,0.9324678963003589,0.5230769230769231,0.0,,0.7528713336720563,0.807921184871727,0.8629710360713978,0.72,0.02531645569620253,0.013378870320834525
0,4,0.5592586737378732,0.6925996204933585,0.8259405672488439,0.5230769230769231,0.0,,0.6680099691094,0.7396191483734461,0.8112283276374922,0.730909090909091,0.075,0.1286736877393424
0,3,0.6454482179069693,0.7675521821631878,0.8896561464194063,0.5538461538461539,0.12121212121212122,0.18659643181640817,0.719768135638488,0.7816053953980429,0.8434426551575978,0.7636363636363637,0.2528735632183908,0.33030421915710134
0,2,0.7963446028091672,0.8823529411764707,0.9683612795437742,0.6923076923076923,0.5238095238095238,0.4726700385601453,0.7607130152508433,0.8132769108701402,0.8658408064894371,0.7745454545454545,0.515625,0.3868449378686411
0,1,0.6142738529064791,0.7419354838709679,0.8695971148354567,0.5384615384615384,0.0625,0.1309087345221607,0.731390307478607,0.7916556466543242,0.8519209858300414,0.7345454545454545,0.12048192771084337,0.15826242765017606
0,0,0.7197278771654116,0.8292220113851992,0.9387161456049868,0.6307692307692307,0.39999999999999997,0.3306598534393704,0.7505826646819969,0.8052763819095478,0.8599700991370987,0.76,0.3888888888888889,0.30826549543333054
